.species.name,tax.id,phage.nonphage,source,source.version,acc,n_clstr,nt,perc_id_to_rep,is_rep
Staphylococcus phage phiSa2wa_st30,2060950,phage,NCBI Refseq,209,NC_055047,1125,45780,100,TRUE
Staphylococcus phage phiSa2wa_st5,2060951,phage,NCBI Refseq,209,NC_055046,1016,44823,100,TRUE
Staphylococcus phage phiSa2wa_st78,2060954,phage,NCBI Refseq,209,NC_055048,1100,45878,100,TRUE
Microbacterium phage Dismas,2065199,phage,NCBI Refseq,209,NC_042099,417,41593,100,TRUE
Proteus phage phiP4-3,2065203,phage,NCBI Refseq,209,NC_055737,2797,167849,100,TRUE
Staphylococcus phage SH-St 15644,2066503,phage,NCBI Refseq,209,NC_055038,914,45111,100,TRUE
Klebsiella phage SH-Kp 152410,2066504,phage,NCBI Refseq,209,NC_047908,427,40945,100,TRUE
Ralstonia phage RsoP1EGY,2070026,phage,NCBI Refseq,209,NC_047946,377,41297,100,TRUE
Klebsiella phage vB_Kpn_F48,2070028,phage,NCBI Refseq,209,NC_048694,3003,170764,100,TRUE
Vibrio phage Aphrodite1,2070057,phage,NCBI Refseq,209,NC_042100,4180,237722,100,TRUE
Enterobacter phage Ec_L1,2070180,phage,NCBI Refseq,209,NC_042122,3636,51894,100,TRUE
Faecalibacterium phage FP_Brigit,2070181,phage,NCBI Refseq,209,NC_047909,3958,61716,100,TRUE
Faecalibacterium phage FP_Epona,2070182,phage,NCBI Refseq,209,NC_047910,669,49573,100,TRUE
Faecalibacterium phage FP_Lagaffe,2070183,phage,NCBI Refseq,209,NC_047911,753,48211,100,TRUE
Faecalibacterium phage FP_Lugh,2070184,phage,NCBI Refseq,209,NC_047912,2100,34075,100,TRUE
Faecalibacterium phage FP_Mushu,2070185,phage,NCBI Refseq,209,NC_047913,2036,36636,100,TRUE
Faecalibacterium phage FP_Taranis,2070186,phage,NCBI Refseq,209,NC_047914,3446,54286,100,TRUE
Faecalibacterium phage FP_Toutatis,2070187,phage,NCBI Refseq,209,NC_047915,3347,54725,100,TRUE
Faecalibacterium phage FP_oengus,2070188,phage,NCBI Refseq,209,NC_047916,4213,58391,100,TRUE
Paenibacillus phage BN12,2070189,phage,NCBI Refseq,209,NC_048688,1714,39485,100,TRUE
Paenibacillus phage Dragolir,2070190,phage,NCBI Refseq,209,NC_054984,487,41131,100,TRUE
Paenibacillus phage Leyra,2070192,phage,NCBI Refseq,209,NC_048692,604,42276,100,TRUE
Paenibacillus phage Likha,2070193,phage,NCBI Refseq,209,NC_048693,1744,39778,100,TRUE
Paenibacillus phage PBL1c,2070194,phage,NCBI Refseq,209,NC_048689,1899,40611,100,TRUE
Paenibacillus phage Pagassa,2070195,phage,NCBI Refseq,209,NC_048690,1919,40035,100,TRUE
Paenibacillus phage Tadhana,2070196,phage,NCBI Refseq,209,NC_048691,2217,37880,100,TRUE
Enterococcus phage PMBT2,2070197,phage,NCBI Refseq,209,NC_042101,369,41489,100,TRUE
Erwinia phage vB_EamP-S2,2070198,phage,NCBI Refseq,209,NC_047917,962,45495,100,TRUE
Escherichia phage EP75,2070200,phage,NCBI Refseq,209,NC_049433,3306,158143,100,TRUE
Lactobacillus phage Satyr,2070201,phage,NCBI Refseq,209,NC_047918,2774,81076,100,TRUE
Mycobacterium phage BK1,2072006,phage,NCBI Refseq,209,NC_052422,856,49728,100,TRUE
Bacillus phage Carmen17,2072797,phage,NCBI Refseq,209,NC_048698,585,41820,100,TRUE
Staphylococcus phage vB_SauP_phiAGO1.3,2074138,phage,NCBI Refseq,209,NC_047919,1652,17603,100,TRUE
Vibrio phage VHML,207597,phage,NCBI Refseq,209,NC_004456,111,43198,100,TRUE
Bacillus phage phiNIT1,207656,phage,NCBI Refseq,209,NC_021856,3286,155631,100,TRUE
Mycobacterium phage PP,2077134,phage,NCBI Refseq,209,NC_054792,3617,51509,100,TRUE
Mycobacterium phage HC,2077135,phage,NCBI Refseq,209,NC_055707,1150,46305,100,TRUE
Mycobacterium phage SWU2,2077150,phage,NCBI Refseq,209,NC_054788,894,50013,100,TRUE
Ralstonia phage RsoM1USA,2079257,phage,NCBI Refseq,209,NC_049432,1724,39309,100,TRUE
Klebsiella phage vB_KpnM_KpS110,2079262,phage,NCBI Refseq,209,NC_047932,3317,156801,100,TRUE
Citrobacter phage vB_CroP_CrRp3,2079275,phage,NCBI Refseq,209,NC_047920,284,44349,100,TRUE
Citrobacter phage vB_CroM_CrRp10,2079276,phage,NCBI Refseq,209,NC_054899,2851,168403,100,TRUE
Lactococcus phage MP1,2079278,phage,NCBI Refseq,209,NC_049434,1363,32575,100,TRUE
Gordonia phage Flakey,2079280,phage,NCBI Refseq,209,NC_047921,2565,76889,100,TRUE
Gordonia phage SteveFrench,2079281,phage,NCBI Refseq,209,NC_048207,2538,75687,100,TRUE
Gordonia phage Troje,2079282,phage,NCBI Refseq,209,NC_042102,1112,45909,100,TRUE
Mycobacterium phage OldBen,2079284,phage,NCBI Refseq,209,NC_051693,3581,57159,100,TRUE
Mycobacterium phage Rem711,2079285,phage,NCBI Refseq,209,NC_051725,804,50832,100,TRUE
Pseudomonas phage Henninger,2079287,phage,NCBI Refseq,209,NC_047922,452,40923,100,TRUE
Pseudomonas phage Bjorn,2079288,phage,NCBI Refseq,209,NC_042103,1115,45936,100,TRUE
Pseudomonas phage Littlefix,2079289,phage,NCBI Refseq,209,NC_048697,2620,74895,100,TRUE
Pseudomonas phage PollyC,2079290,phage,NCBI Refseq,209,NC_042104,391,41651,100,TRUE
Escherichia phage vB_EcoM-fFiEco06,2079315,phage,NCBI Refseq,209,NC_054914,2900,167076,100,TRUE
Escherichia phage HZ2R8,2079317,phage,NCBI Refseq,209,NC_047923,1711,39482,100,TRUE
Klebsiella phage KPN N98,2079340,phage,NCBI Refseq,209,NC_052987,4148,59214,100,TRUE
Gordonia phage Adgers,2079413,phage,NCBI Refseq,209,NC_048695,2520,76008,100,TRUE
Gordonia phage Flapper,2079415,phage,NCBI Refseq,209,NC_055738,4094,67527,100,TRUE
Mycobacterium phage Cuke,2079417,phage,NCBI Refseq,209,NC_048696,4130,68869,100,TRUE
Streptomyces phage BillNye,2079426,phage,NCBI Refseq,209,NC_042105,2488,127084,100,TRUE
Streptomyces phage Bing,2079427,phage,NCBI Refseq,209,NC_042106,3551,56341,100,TRUE
Lactobacillus phage Bacchae,2079429,phage,NCBI Refseq,209,NC_047924,3184,141124,100,TRUE
Lactobacillus phage Maenad,2079431,phage,NCBI Refseq,209,NC_047931,2721,78646,100,TRUE
Lactobacillus phage Nyseid,2079432,phage,NCBI Refseq,209,NC_047925,2736,79221,100,TRUE
Lactobacillus phage Semele,2079433,phage,NCBI Refseq,209,NC_047926,3127,139450,100,TRUE
Escherichia phage YZ1,2079534,phage,NCBI Refseq,209,NC_047927,1803,38823,100,TRUE
Pseudomonas phage NV1,2079543,phage,NCBI Refseq,209,NC_042107,920,45058,100,TRUE
Pseudomonas phage phiNV3,2079544,phage,NCBI Refseq,209,NC_047933,104,43184,100,TRUE
Mycobacterium phage Acme,2079563,phage,NCBI Refseq,209,NC_052411,3649,51793,100,TRUE
Gordonia phage Brandonk123,2079564,phage,NCBI Refseq,209,NC_042108,4249,58842,100,TRUE
Mycobacterium phage Frankie,2079565,phage,NCBI Refseq,209,NC_051660,3584,57036,100,TRUE
Mycobacterium phage Pippin,2079571,phage,NCBI Refseq,209,NC_052454,3634,52034,100,TRUE
Microbacterium phage Eleri,2079581,phage,NCBI Refseq,209,NC_042109,1952,40366,100,TRUE
Microbacterium phage Hamlet,2079583,phage,NCBI Refseq,209,NC_042110,571,41934,100,TRUE
Microbacterium phage Ilzat,2079584,phage,NCBI Refseq,209,NC_042111,390,41525,100,TRUE
Salmonella phage vB_SpuP_Spp16,2081603,phage,NCBI Refseq,209,NC_047941,576,41832,100,TRUE
Escherichia phage vB_EcoM-G28,2081604,phage,NCBI Refseq,209,NC_054916,3017,170121,100,TRUE
Mycobacterium phage Fajezeel,2081623,phage,NCBI Refseq,209,NC_052430,3679,51083,100,TRUE
Mycobacterium phage Priscilla,2081627,phage,NCBI Refseq,209,NC_051702,3507,58230,100,TRUE
Escherichia phage EcS1,2083276,phage,NCBI Refseq,209,NC_055721,3040,175437,100,TRUE
Mycobacterium phage LaterM,2094136,phage,NCBI Refseq,209,NC_051621,4398,60143,100,TRUE
Mycobacterium phage Paola,2094139,phage,NCBI Refseq,209,NC_051595,4314,61535,100,TRUE
Mycobacterium phage Alexphander,2094143,phage,NCBI Refseq,209,NC_051632,3470,57734,100,TRUE
Rhodococcus phage Finch,2094144,phage,NCBI Refseq,209,NC_054724,3153,138896,100,TRUE
Anoxybacillus phage A403,2099336,phage,NCBI Refseq,209,NC_048701,443,40847,100,TRUE
Erwinia phage vB_EamM-Bue1,2099338,phage,NCBI Refseq,209,NC_048702,2876,164037,100,TRUE
Escherichia phage Ebrios,2099356,phage,NCBI Refseq,209,NC_047942,1747,39752,100,TRUE
Klebsiella phage myPSH1235,2099390,phage,NCBI Refseq,209,NC_047944,916,45135,100,TRUE
Microbacterium phage Pikmin,2099444,phage,NCBI Refseq,209,NC_042119,1725,39307,100,TRUE
Mycobacterium phage Ruotula,2099448,phage,NCBI Refseq,209,NC_052460,3851,52601,100,TRUE
Mycobacterium phage Scowl,2099449,phage,NCBI Refseq,209,NC_052410,3607,51690,100,TRUE
Klebsiella phage JY917,2099585,phage,NCBI Refseq,209,NC_049843,2239,37655,100,TRUE
Microbacterium phage Golden,2099624,phage,NCBI Refseq,209,NC_042117,1759,39640,100,TRUE
Microbacterium phage Koji,2099625,phage,NCBI Refseq,209,NC_042118,1739,39403,100,TRUE
Mycobacterium phage Corvo,2099631,phage,NCBI Refseq,209,NC_052427,3771,53325,100,TRUE
Mycobacterium phage Ichabod,2099633,phage,NCBI Refseq,209,NC_052433,3772,53317,100,TRUE
Mycobacterium phage MPlant7149,2099635,phage,NCBI Refseq,209,NC_052446,3702,51372,100,TRUE
Mycobacterium phage Mendokysei,2099637,phage,NCBI Refseq,209,NC_051726,135,43511,100,TRUE
Mycobacterium phage Ogopogo,2099640,phage,NCBI Refseq,209,NC_051692,3589,56867,100,TRUE
Mycobacterium phage Bob3,2099646,phage,NCBI Refseq,209,NC_052424,3827,52233,100,TRUE
Pseudomonas phage vB_PaeM_LS1,2099648,phage,NCBI Refseq,209,NC_048699,3881,66095,100,TRUE
Pantoea phage vB_PagS_Vid5,2099652,phage,NCBI Refseq,209,NC_042120,4334,61437,100,TRUE
Klebsiella phage KP8,2099850,phage,NCBI Refseq,209,NC_048700,2597,73679,100,TRUE
Xanthomonas phage XPP1,2099853,phage,NCBI Refseq,209,NC_054458,1164,46195,100,TRUE
Xanthomonas phage XPV1,2099860,phage,NCBI Refseq,209,NC_054459,1142,46503,100,TRUE
Synechococcus virus S-PRM1,2100130,phage,NCBI Refseq,209,NC_055761,3167,144311,100,TRUE
Escherichia phage SH2026Stx1,2108115,phage,NCBI Refseq,209,NC_049919,4308,61564,100,TRUE
Xanthomonas phage RiverRider,2108116,phage,NCBI Refseq,209,NC_048703,2583,76335,100,TRUE
Gordonia phage Waits,2108120,phage,NCBI Refseq,209,NC_042123,3755,52856,100,TRUE
Mycobacterium phage Adonis,2108121,phage,NCBI Refseq,209,NC_051611,4352,60031,100,TRUE
Mycobacterium phage MooMoo,2108127,phage,NCBI Refseq,209,NC_051721,3336,55178,100,TRUE
Streptomyces phage Paedore,2108134,phage,NCBI Refseq,209,NC_054671,3849,52743,100,TRUE
Enterobacter phage myPSH1140,2108137,phage,NCBI Refseq,209,NC_055739,3054,172614,100,TRUE
Staphylococcus phage CSA13,2108359,phage,NCBI Refseq,209,NC_048159,1658,17034,100,TRUE
Salmonella phage SE1 (in:Nonagvirus),2115848,phage,NCBI Refseq,209,NC_042025,4349,60030,100,TRUE
Burkholderia phage vB_BmuP_KL4,2115967,phage,NCBI Refseq,209,NC_047958,608,42250,100,TRUE
Mycobacterium phage Pistachio,2126722,phage,NCBI Refseq,209,NC_054773,883,50006,100,TRUE
Staphylococcus phage phiSA_BS2,2126724,phage,NCBI Refseq,209,NC_047948,3070,149229,100,TRUE
Staphylococcus phage phiSA_BS1,2126734,phage,NCBI Refseq,209,NC_047945,3185,142978,100,TRUE
Acinetobacter phage vB_AbaP_D2,2126803,phage,NCBI Refseq,209,NC_042124,1915,39964,100,TRUE
Mycobacterium phage Lopton,2126809,phage,NCBI Refseq,209,NC_052440,3810,52394,100,TRUE
Mycobacterium phage Misha28,2126810,phage,NCBI Refseq,209,NC_051686,3487,57455,100,TRUE
Mycobacterium phage Batiatus,2126812,phage,NCBI Refseq,209,NC_051634,3469,57737,100,TRUE
Mycobacterium phage GageAP,2126813,phage,NCBI Refseq,209,NC_052431,3639,51904,100,TRUE
Mycobacterium phage Naca,2126816,phage,NCBI Refseq,209,NC_054774,3603,51594,100,TRUE
Escherichia phage vB_EcoS Sa179lw,2126819,phage,NCBI Refseq,209,NC_054637,1039,46833,100,TRUE
Microbacterium phage BonaeVitae,2126925,phage,NCBI Refseq,209,NC_052940,1645,17451,100,TRUE
Microbacterium phage PaoPu,2126933,phage,NCBI Refseq,209,NC_052932,1671,17362,100,TRUE
Mycobacterium phage Fameo,2126943,phage,NCBI Refseq,209,NC_054809,3839,52618,100,TRUE
Mycobacterium phage Leston,2126952,phage,NCBI Refseq,209,NC_051594,3953,61808,100,TRUE
Mycobacterium phage OwlsT2W,2126954,phage,NCBI Refseq,209,NC_051695,3547,56515,100,TRUE
Mycobacterium phage PG1,213236,phage,NCBI Refseq,209,NC_005259,14,68999,95.13,FALSE
Salmonella phage vB_SenS_PHB07,2136179,phage,NCBI Refseq,209,NC_047947,3664,51818,100,TRUE
Lactococcus virus 712,213769,phage,NCBI Refseq,209,NC_008370,1371,30510,100,TRUE
Enterobacter phage EspM4VN,2137745,phage,NCBI Refseq,209,NC_049384,3248,160766,100,TRUE
Lactococcus lactis phage P475,213774,phage,NCBI Refseq,209,NC_049349,1430,30961,100,TRUE
Lactococcus virus jj50,213775,phage,NCBI Refseq,209,NC_008371,1243,27453,100,TRUE
Lactococcus lactis phage p272,213777,phage,NCBI Refseq,209,NC_049348,1426,30778,100,TRUE
Lactococcus phage fd13,213782,phage,NCBI Refseq,209,NC_049347,1379,30674,100,TRUE
Aeromonas phage AhSzq-1,2138298,phage,NCBI Refseq,209,NC_047949,2292,112558,100,TRUE
Aeromonas phage AhSzw-1,2138299,phage,NCBI Refseq,209,NC_047950,2478,115739,100,TRUE
Escherichia phage vB_EcoM-Ro121c4YLVW,2144176,phage,NCBI Refseq,209,NC_052654,3118,151671,100,TRUE
Salmonella phage epsilon15,215158,phage,NCBI Refseq,209,NC_004775,1773,39672,100,TRUE
Staphylococcus virus 3a,215167,phage,NCBI Refseq,209,NC_007053,193,43095,100,TRUE
Pectobacterium phage PPWS2,2153295,phage,NCBI Refseq,209,NC_048103,976,44716,100,TRUE
Pseudomonas phage vB_PaeP_130_113,2161784,phage,NCBI Refseq,209,NC_047953,232,44205,100,TRUE
Mycobacterium phage AlishaPH,2163590,phage,NCBI Refseq,209,NC_051612,3585,57034,100,TRUE
Mycobacterium phage DillTech15,2163591,phage,NCBI Refseq,209,NC_051647,3478,57797,100,TRUE
Mycobacterium phage Melissauren88,2163593,phage,NCBI Refseq,209,NC_051682,3430,54356,100,TRUE
Mycobacterium phage TChen,2163598,phage,NCBI Refseq,209,NC_048705,3464,57742,100,TRUE
Dickeya phage Dagda,2163630,phage,NCBI Refseq,209,NC_047961,1867,40484,100,TRUE
Dickeya phage Ninurta,2163631,phage,NCBI Refseq,209,NC_047964,1768,39699,100,TRUE
Erwinia phage Cronus,2163633,phage,NCBI Refseq,209,NC_055743,3034,175774,100,TRUE
Pectobacterium phage Jarilo,2163634,phage,NCBI Refseq,209,NC_047963,1854,40552,100,TRUE
Pectobacterium phage Nepra,2163635,phage,NCBI Refseq,209,NC_048704,2651,74509,100,TRUE
Xanthomonas phage Carpasina,2163636,phage,NCBI Refseq,209,NC_047962,3968,61939,100,TRUE
Enterobacteria phage vB_EcoS_IME18,2163886,phage,NCBI Refseq,209,NC_047959,792,50354,100,TRUE
Enterobacteria phage vB_EcoM_IME281,2163887,phage,NCBI Refseq,209,NC_055740,2991,170531,100,TRUE
Enterobacteria phage vB_EcoM_IME339,2163889,phage,NCBI Refseq,209,NC_055741,2882,164366,100,TRUE
Enterobacteria phage vB_EcoM_IME340,2163890,phage,NCBI Refseq,209,NC_054904,2865,165549,100,TRUE
Enterobacteria phage vB_EcoM_IME341,2163891,phage,NCBI Refseq,209,NC_055742,3044,172379,100,TRUE
Synechococcus phage S-B64,2163901,phage,NCBI Refseq,209,NC_055744,31,151867,99.4,FALSE
Pseudomonas phage 22PfluR64PP,2163970,phage,NCBI Refseq,209,NC_047965,1887,40822,100,TRUE
Aeromonas phage 25AhydR2PP,2163976,phage,NCBI Refseq,209,NC_047966,539,42696,100,TRUE
Aeromonas phage 50AhydR13PP,2163978,phage,NCBI Refseq,209,NC_055746,2863,164983,100,TRUE
Aeromonas phage 60AhydR15PP,2163979,phage,NCBI Refseq,209,NC_055747,2867,165795,100,TRUE
Pseudomonas phage Achelous,2163982,phage,NCBI Refseq,209,NC_047956,1056,46585,100,TRUE
Pseudomonas phage Alpheus,2163983,phage,NCBI Refseq,209,NC_047957,1131,45756,100,TRUE
Pseudomonas phage Nerthus,2163984,phage,NCBI Refseq,209,NC_047955,1126,45779,100,TRUE
Pseudomonas phage Njord,2163985,phage,NCBI Refseq,209,NC_047954,1062,46644,100,TRUE
Klebsiella virus 0507KN21,2169687,phage,NCBI Refseq,209,NC_022343,3205,159991,100,TRUE
Enterococcus phage LY0322,2172042,phage,NCBI Refseq,209,NC_042125,431,40934,100,TRUE
Escherichia phage Eco_BIFF,2175169,phage,NCBI Refseq,209,NC_047996,693,49372,100,TRUE
Pseudomonas virus Pf1 ERZ-2017,2175295,phage,NCBI Refseq,209,NC_047874,1815,39195,100,TRUE
Clostridium phage CPS2,2175605,phage,NCBI Refseq,209,NC_048707,1695,17961,100,TRUE
Enterococcus phage vB_EfaS_AL3,2175687,phage,NCBI Refseq,209,NC_042126,1890,40789,100,TRUE
Enterococcus phage vB_EfaS_AL2,2175688,phage,NCBI Refseq,209,NC_042127,449,40836,100,TRUE
Mycobacterium phage ConceptII,2178920,phage,NCBI Refseq,209,NC_052426,3783,53287,100,TRUE
Mycobacterium phage Oogway,2178922,phage,NCBI Refseq,209,NC_052451,3656,51745,100,TRUE
Mycobacterium phage Xavia,2178923,phage,NCBI Refseq,209,NC_051740,834,49808,100,TRUE
Acinetobacter phage AM101,2178927,phage,NCBI Refseq,209,NC_049511,2895,166487,100,TRUE
Erwinia phage phiEaP8,2178928,phage,NCBI Refseq,209,NC_049510,2523,75929,100,TRUE
Escherichia phage vB_EcoM-Ro157c2YLVW,2178932,phage,NCBI Refseq,209,NC_050153,2773,80732,100,TRUE
Streptomyces phage Goby,2182319,phage,NCBI Refseq,209,NC_054680,3715,51393,100,TRUE
Microbacterium phage Hendrix,2182341,phage,NCBI Refseq,209,NC_047977,2322,97757,100,TRUE
Xanthomonas virus XcP1,2182344,phage,NCBI Refseq,209,NC_048147,3955,61830,100,TRUE
Escherichia phage Gostya9,2182345,phage,NCBI Refseq,209,NC_047979,2354,101665,100,TRUE
Erwinia phage Faunus,2182346,phage,NCBI Refseq,209,NC_047978,3459,54065,100,TRUE
Gordonia phage Petra,2182347,phage,NCBI Refseq,209,NC_055745,3807,52304,100,TRUE
Gordonia phage Sour,2182349,phage,NCBI Refseq,209,NC_042132,4316,61670,100,TRUE
Microbacterium phage Appa,2182350,phage,NCBI Refseq,209,NC_047972,2155,38684,100,TRUE
Microbacterium phage Hyperion,2182354,phage,NCBI Refseq,209,NC_047973,3959,61769,100,TRUE
Microbacterium phage Squash,2182357,phage,NCBI Refseq,209,NC_047975,3939,62312,100,TRUE
Microbacterium phage Teagan,2182358,phage,NCBI Refseq,209,NC_049929,579,41793,100,TRUE
Gordonia phage Jace,2182360,phage,NCBI Refseq,209,NC_047974,3429,53912,100,TRUE
Mycobacterium phage BobaPhett,2182393,phage,NCBI Refseq,209,NC_051636,4357,59815,100,TRUE
Mycobacterium phage Byougenkin,2182394,phage,NCBI Refseq,209,NC_051641,3345,54685,100,TRUE
Mycobacterium phage Mattes,2182398,phage,NCBI Refseq,209,NC_051681,3524,58074,100,TRUE
Microbacterium phage Paschalis,2182400,phage,NCBI Refseq,209,NC_047976,3762,52935,100,TRUE
Mycobacterium phage Priamo,2182403,phage,NCBI Refseq,209,NC_054781,3601,51633,100,TRUE
Streptomyces phage FlowerPower,2182408,phage,NCBI Refseq,209,NC_048706,1152,46133,100,TRUE
Escherichia phage SP15,2184265,phage,NCBI Refseq,209,NC_048627,2312,110964,100,TRUE
Escherichia phage vB_EcoM_NBG2,2184699,phage,NCBI Refseq,209,NC_054925,2910,166083,100,TRUE
Cronobacter phage GW1,2200756,phage,NCBI Refseq,209,NC_048161,1766,39695,100,TRUE
Klebsiella phage ZCKP1,2201417,phage,NCBI Refseq,209,NC_047994,3116,150925,100,TRUE
Ralstonia phage phiRSP,2201420,phage,NCBI Refseq,209,NC_054146,982,44526,100,TRUE
Streptomyces phage Yosif,2201421,phage,NCBI Refseq,209,NC_054656,868,50129,100,TRUE
Erwinia phage vB_EamM_Alexandra,2201424,phage,NCBI Refseq,209,NC_047995,209,266532,100,TRUE
Gordonia phage Suzy,2201430,phage,NCBI Refseq,209,NC_047990,3902,67118,100,TRUE
Gordonia phage Trine,2201431,phage,NCBI Refseq,209,NC_047991,300,43758,100,TRUE
Microbacterium phage Krampus,2201435,phage,NCBI Refseq,209,NC_047986,3543,56708,100,TRUE
Microbacterium phage MementoMori,2201436,phage,NCBI Refseq,209,NC_047987,3381,55572,100,TRUE
Microbacterium phage Metamorphoo,2201437,phage,NCBI Refseq,209,NC_047988,3461,54148,100,TRUE
Microbacterium phage Quhwah,2201441,phage,NCBI Refseq,209,NC_047993,3422,53549,100,TRUE
Microbacterium phage RobsFeet,2201442,phage,NCBI Refseq,209,NC_047989,3458,54189,100,TRUE
Microbacterium phage Zeta1847,2201444,phage,NCBI Refseq,209,NC_047992,704,47921,100,TRUE
Rhodococcus phage Takoda,2201455,phage,NCBI Refseq,209,NC_048708,1036,46807,100,TRUE
Pseudomonas phage PFP1,2201462,phage,NCBI Refseq,209,NC_047997,450,40914,100,TRUE
Myoviridae sp. (insect metagenome),2202564,phage,NCBI Refseq,209,NC_048846,980,44651,100,TRUE
Pseudomonas phage PaGU11,2203191,phage,NCBI Refseq,209,NC_050145,3887,65554,100,TRUE
Enterobacteria phage ST104,221029,phage,NCBI Refseq,209,NC_005841,384,41391,100,TRUE
Escherichia phage KIT03,2218499,phage,NCBI Refseq,209,NC_054923,2905,166848,100,TRUE
Ruegeria phage vB_RpoP-V12,2218611,phage,NCBI Refseq,209,NC_049435,37,74675,100,TRUE
Ruegeria phage vB_RpoP-V13,2218612,phage,NCBI Refseq,209,NC_049436,2621,74830,100,TRUE
Ruegeria phage vB_RpoS-V11,2218617,phage,NCBI Refseq,209,NC_052971,2,59549,95.25,FALSE
Ruegeria phage vB_RpoS-V16,2218618,phage,NCBI Refseq,209,NC_052969,4338,61382,100,TRUE
Ruegeria phage vB_RpoS-V18,2218619,phage,NCBI Refseq,209,NC_052970,2,59111,99.86999999999999,FALSE
Ruegeria phage vB_RpoS-V7,2218620,phage,NCBI Refseq,209,NC_052972,2,59573,95.69,FALSE
Alces alces faeces associated microvirus MP10 5560,2219133,phage,NCBI Refseq,209,NC_040350,1555,5497,100,TRUE
Alces alces faeces associated microvirus MP11 5517,2219134,phage,NCBI Refseq,209,NC_040342,1565,5398,100,TRUE
Alces alces faeces associated microvirus MP12 5423,2219135,phage,NCBI Refseq,209,NC_040328,1571,5360,100,TRUE
Alces alces faeces associated microvirus MP15 5067,2219136,phage,NCBI Refseq,209,NC_040374,1557,5004,100,TRUE
Alces alces faeces associated microvirus MP18 4940,2219137,phage,NCBI Refseq,209,NC_040373,1560,4892,100,TRUE
Alces alces faeces associated microvirus MP21 4718,2219138,phage,NCBI Refseq,209,NC_040349,1519,4662,100,TRUE
Alces alces faeces associated microvirus MP3 6497,2219139,phage,NCBI Refseq,209,NC_040375,1455,6434,100,TRUE
Lynx canadensis associated microvirus CLP 9413,2219141,phage,NCBI Refseq,209,NC_040329,1568,5312,100,TRUE
Staphylococcus virus K,221915,phage,NCBI Refseq,209,NC_005880,3065,148317,100,TRUE
Lepus americanus faeces associated microvirus SHP1 6472,2219217,phage,NCBI Refseq,209,NC_040341,1458,6357,100,TRUE
Haloferax virus HF1,222645,phage,NCBI Refseq,209,NC_004927,2534,75898,100,TRUE
Salmonella phage S113,2231342,phage,NCBI Refseq,209,NC_048005,2472,112582,100,TRUE
Salmonella phage S114,2231343,phage,NCBI Refseq,209,NC_048006,41,110926,100,TRUE
Salmonella phage S116,2231345,phage,NCBI Refseq,209,NC_048007,2306,110664,100,TRUE
Salmonella phage S118,2231347,phage,NCBI Refseq,209,NC_049437,3318,157013,100,TRUE
Salmonella phage S124,2231351,phage,NCBI Refseq,209,NC_048013,2473,112564,100,TRUE
Salmonella phage S126,2231352,phage,NCBI Refseq,209,NC_048008,2285,111999,100,TRUE
Salmonella phage S131,2231354,phage,NCBI Refseq,209,NC_048009,2259,110091,100,TRUE
